letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
Welcome,0.31991502,0.541702721,0.59694451,0.564550343,0.271336955,0.472204936,0.370398205,0.411421429,0.407798559,0.16662677,0.435939311,1.131133882,1.798941234,0.33625653,2.24327088,0.681422779,1.798941234,0.323486275,2.407344753,0.837717842,1.639390656,0.343579558,2.360396069,1.504485077,1.311947529,0.209172158,0.919966282,0.211674579
Welcome,0.288277236,0.578859269,0.603707553,0.574400314,0.284429092,0.444639535,0.400298328,0.433873366,0.443916123,0.191653192,0.426939479,1.0560943,1.871932753,0.349734256,2.323236715,0.715177195,1.871932753,0.355076008,2.453460291,0.880875264,1.703720339,0.364896805,2.404044648,1.567460674,1.405747091,0.216194654,0.899443762,0.163748559
Welcome,0.274360265,0.512529363,0.531382752,0.498584322,0.22640551,0.411428854,0.351352573,0.377936715,0.385154491,0.155201603,0.388571404,0.962886227,1.698808813,0.305875009,2.166137004,0.665177893,1.698808813,0.291869205,2.245294051,0.819280049,1.514973852,0.310639704,2.176941927,1.382280674,1.24294292,0.191621521,0.83481912,0.139502573
Welcome,0.274360265,0.509583561,0.531313647,0.495333293,0.222314,0.42339251,0.345025178,0.378616196,0.377936715,0.156380068,0.375890903,0.972939286,1.680357953,0.314282662,2.166137004,0.675693459,1.680357953,0.300424414,2.253944834,0.818472921,1.501315181,0.310639704,2.161028643,1.376184089,1.211739109,0.187162342,0.810493346,0.165505983
Welcome,0.27578162,0.51827191,0.525522809,0.489482769,0.231137086,0.418642517,0.336386306,0.371301104,0.378230808,0.130353029,0.365662799,0.969138689,1.658944292,0.30745963,2.158379843,0.674809903,1.658944292,0.285433246,2.231284442,0.788025316,1.468246174,0.304428007,2.165861251,1.330823613,1.218016663,0.177581553,0.864878683,0.113299094
Welcome,0.263992986,0.512529363,0.531313647,0.479436893,0.226243271,0.402861178,0.345025178,0.377936715,0.388004008,0.122697641,0.375890903,0.95476757,1.645380706,0.314282662,2.168627411,0.665177893,1.645380706,0.291869205,2.24524499,0.799546394,1.474365422,0.302859011,2.14848661,1.310136393,1.207823752,0.173520667,0.851498427,0.103546568
Welcome,0.294989059,0.500285225,0.515453071,0.472118484,0.260171128,0.421684009,0.34222566,0.363255215,0.366675312,0.120921332,0.347191709,0.96902822,1.638429365,0.30144682,2.140450044,0.639409499,1.638429365,0.27078372,2.187452873,0.770349236,1.431657559,0.298474486,2.125267458,1.266094673,1.179956236,0.1819219,0.864954049,0.124696493
Welcome,0.27741349,0.500913521,0.524397159,0.476273378,0.237455782,0.40191556,0.334562905,0.367035456,0.363803438,0.14396315,0.352311996,0.949582433,1.625971212,0.303012408,2.134551253,0.641570194,1.625971212,0.270741247,2.208449182,0.798552867,1.454716237,0.300614022,2.133319364,1.296168127,1.200490096,0.173925052,0.852099975,0.097593725
Welcome,0.275310027,0.492308646,0.512931015,0.447593687,0.201219056,0.397783152,0.333926646,0.352793877,0.361970655,0.137065482,0.375908218,0.978595112,1.50128835,0.292979368,2.117547355,0.665728008,1.50128835,0.281275164,2.197547938,0.800487745,1.342298523,0.290202249,2.083234403,1.283392742,1.104800734,0.177255601,0.800892287,0.179299615
Welcome,0.262556093,0.468216335,0.505433455,0.440983309,0.20867825,0.382879155,0.320401022,0.347583569,0.349388038,0.112145615,0.370356542,0.99202923,1.440563786,0.285916339,2.070844767,0.632219349,1.440563786,0.268330501,2.165093008,0.777220488,1.298784698,0.298031059,2.057058278,1.210088339,1.065272664,0.151500383,0.848535548,0.146219992
Welcome,0.292211444,0.472568754,0.501138492,0.444857453,0.151748432,0.368050184,0.317678388,0.335886469,0.331719556,0.173153767,0.373158617,0.985953429,1.41142413,0.284710724,2.072483014,0.639780601,1.41142413,0.26605034,2.14707288,0.728502799,1.260486498,0.298878723,2.053623906,1.357108432,1.067717234,0.186268429,0.699774214,0.294844033
Welcome,0.242821466,0.379299255,0.34340141,0.310963202,0.25,0.206040846,0.108593061,0.153573779,0.108593061,0.103020423,0.097128586,0.893503809,0.276859068,0.175101049,1.137897764,0.068680282,0.276859068,0.108593061,1.206312016,0.048564293,0.338211165,0.153573779,1.169583057,0.123815139,0.293402293,0.153573779,1.099420945,0.206040846
Welcome,0.273339567,0.469632462,0.497465026,0.449487655,0.245348239,0.372373893,0.300217431,0.334161559,0.3554516,0.113163036,0.332325829,0.929180733,1.440075447,0.278219696,2.045166984,0.596960764,1.440075447,0.252879018,2.13188717,0.720985821,1.320067229,0.291813255,2.084863495,1.217128973,1.157463898,0.166040149,0.868893279,0.060584429
Welcome,0.288721721,0.462436637,0.496111412,0.440541512,0.261130531,0.376114655,0.301170516,0.332377044,0.353553391,0.108543976,0.336718873,0.924218652,1.43696923,0.266029069,2.025439404,0.5994537,1.43696923,0.260666574,2.12124426,0.699591784,1.321013804,0.290254891,2.059966875,1.174735386,1.139481608,0.161946281,0.886470286,0.044915817
Welcome,0.275562119,0.475612737,0.497958875,0.440876528,0.257275487,0.370817003,0.310125904,0.348392842,0.352705985,0.110741838,0.337990703,0.913062608,1.466065828,0.280396911,2.060997585,0.611591791,1.466065828,0.265944704,2.147442146,0.71375753,1.347762468,0.296132143,2.073512481,1.196101746,1.162554502,0.168497573,0.878173432,0.038884055
Welcome,0.284787448,0.464541496,0.492410112,0.441726104,0.266414064,0.383317402,0.302184915,0.349215148,0.361913688,0.094582782,0.341764694,0.94032422,1.403129978,0.283003793,2.045416482,0.576643314,1.403129978,0.266572409,2.133548618,0.726446047,1.296723605,0.296831099,2.063225464,1.156392515,1.123070733,0.162788595,0.906880517,0.038975833
Welcome,0.281995503,0.482359466,0.513453761,0.444886499,0.254792212,0.397918582,0.308511671,0.32880159,0.353553391,0.067633154,0.362035453,0.972981228,1.466881635,0.291203429,2.077852279,0.57854254,1.466881635,0.262780295,2.133641926,0.720233854,1.30560692,0.296590999,2.070302905,1.112947599,1.10246509,0.142857143,0.957672084,0.056274186
Welcome,0.282899235,0.480569331,0.49234683,0.450123845,0.255165154,0.373200663,0.318912925,0.349224454,0.355276447,0.118091654,0.328246254,0.884621178,1.467114495,0.290337066,2.084423532,0.620030429,1.467114495,0.264060965,2.148551343,0.689553551,1.347177491,0.289110716,2.073378538,1.19809169,1.188900225,0.169906917,0.87548682,0.00942474
Welcome,0.271045863,0.465675781,0.505116432,0.457814129,0.252558216,0.364477106,0.320571012,0.353278264,0.357775708,0.111948253,0.302681762,0.846774346,1.502518773,0.277350098,2.058773414,0.632250511,1.502518773,0.260973512,2.150455721,0.728301798,1.4034468,0.279677552,2.058773414,1.199611,1.213294265,0.174670946,0.859438421,0.054209173
Welcome,0.273565354,0.487967849,0.52577969,0.469961036,0.204226582,0.40135301,0.329416309,0.363528488,0.363779457,0.124560009,0.351530896,0.944812866,1.554639005,0.292275286,2.105655865,0.679898204,1.554639005,0.28802893,2.226107259,0.773405734,1.429330689,0.294917551,2.109098834,1.271883376,1.170544454,0.158135527,0.837483202,0.122342146
Welcome,0.2553151,0.496196871,0.560720347,0.545424663,0.271281262,0.423759776,0.323785478,0.400591218,0.407145029,0.175875284,0.364788124,0.98071502,1.744084578,0.301714704,2.116225366,0.717091674,1.744084578,0.31649025,2.35302887,0.834498528,1.680802966,0.337288828,2.319372611,1.465469973,1.408476961,0.19033094,0.922579086,0.059406797
Welcome,0.2742397,0.502230774,0.561391133,0.564453637,0.276392167,0.432615946,0.340018443,0.409587713,0.420363053,0.177679132,0.3907397,1.037025991,1.73723739,0.305465073,2.14376613,0.726682941,1.73723739,0.323287178,2.377660641,0.834164367,1.652527751,0.348160001,2.363069305,1.508550496,1.39221441,0.193916751,0.918215853,0.121052028
Welcome,0.276907327,0.514369962,0.576969054,0.568517653,0.285321119,0.437137403,0.341484496,0.400769337,0.42475645,0.17830642,0.380058475,0.994428926,1.72473113,0.300348166,2.152109002,0.718910066,1.72473113,0.325822983,2.37434491,0.872637467,1.652614024,0.36121053,2.384516427,1.526732816,1.435063044,0.203652025,0.942167059,0.112965818
Welcome,0.253979531,0.517821206,0.573727718,0.555227915,0.280827978,0.420434216,0.349822413,0.410087106,0.440029073,0.188023897,0.371390676,0.914250166,1.713550655,0.29499616,2.157937745,0.730152743,1.713550655,0.324830826,2.36043017,0.824737201,1.654347305,0.350598934,2.35962356,1.546480619,1.475607536,0.204910882,0.893124931,0.12559009
Welcome,0.260912577,0.511814454,0.563571167,0.550766613,0.266692988,0.411282977,0.352067663,0.409158841,0.425983233,0.177727244,0.376438171,0.912821213,1.697047289,0.31741385,2.176229876,0.720950129,1.697047289,0.325043042,2.359226869,0.827714054,1.630267305,0.336081328,2.323686887,1.496501384,1.430714778,0.202640235,0.878775871,0.104365031
Welcome,0.255654996,0.501180106,0.54186242,0.511309993,0.244188357,0.407200154,0.338274092,0.391590843,0.390562369,0.143573582,0.383154591,0.919319485,1.605545944,0.2950914,2.127863463,0.670351806,1.605545944,0.302328819,2.276467146,0.797746953,1.519473064,0.318682557,2.204365156,1.376561685,1.296396367,0.190260598,0.843512491,0.080845208
Welcome,0.26891166,0.485638474,0.509972136,0.459120857,0.220538522,0.373112084,0.318440035,0.344997949,0.37702681,0.128523569,0.354573936,0.914937775,1.478238338,0.29307883,2.091115288,0.612044535,1.478238338,0.277972972,2.150013178,0.762765696,1.3390185,0.300652376,2.084742266,1.284664347,1.169886135,0.176118458,0.800110114,0.11575052
Welcome,0.274721128,0.496116998,0.518069712,0.4707481,0.225288076,0.398582394,0.334917619,0.34966291,0.356211724,0.117360917,0.355681647,0.942948007,1.524764133,0.299212804,2.124808537,0.614295117,1.524764133,0.281840313,2.183492961,0.754358405,1.370993305,0.301255236,2.094759859,1.248584104,1.15464607,0.172112293,0.847749518,0.095660563
Welcome,0.289463373,0.482908358,0.51251824,0.466606637,0.234244961,0.401706435,0.322769552,0.346586709,0.340244115,0.134094285,0.358160303,0.971223743,1.484307884,0.298915145,2.100651136,0.627630252,1.484307884,0.279194849,2.183469948,0.740372132,1.340942848,0.298604906,2.083105156,1.265702192,1.114203583,0.182667235,0.819009029,0.152222695
Welcome,0.2888208,0.493139126,0.521625571,0.451867943,0.230706867,0.413256517,0.330321964,0.335285343,0.359967982,0.112126124,0.377513296,0.999678759,1.490787223,0.297430185,2.116979084,0.605865915,1.490787223,0.277807856,2.173446331,0.742093005,1.318297962,0.297121487,2.091268879,1.231451348,1.095302692,0.169750612,0.860670864,0.141440822
Welcome,0.279421289,0.470719792,0.488427605,0.447794518,0.263294683,0.394942025,0.312090286,0.335248685,0.354471315,0.083261089,0.359327313,0.960303967,1.441914047,0.289025135,2.067429184,0.579921109,1.441914047,0.260814615,2.115634628,0.717749709,1.28104431,0.276772686,2.041022104,1.13388796,1.082594291,0.167818091,0.907889548,0.054279589
Welcome,0.299407613,0.477680976,0.507164,0.444585327,0.264512317,0.396988841,0.31353358,0.336669215,0.359897173,0.067437673,0.344120257,0.934537401,1.481328016,0.288093866,2.073513385,0.603325865,1.481328016,0.271205757,2.131951224,0.717177235,1.326787032,0.2900604,2.036852188,1.081957231,1.105941465,0.125469209,0.954904118,0.067437673
Welcome,0.286350462,0.463331164,0.493818444,0.435713686,0.250936811,0.392115119,0.31851297,0.332664289,0.343267774,0.096438277,0.364017214,0.977040178,1.424433304,0.295731868,2.072079959,0.560959685,1.424433304,0.258804023,2.101356623,0.713832133,1.249300145,0.283355082,2.011994748,1.141297388,1.036204679,0.163682036,0.871721063,0.105319277
Welcome,0.315573839,0.477592228,0.495981441,0.446288803,0.253228423,0.41334679,0.319908104,0.334121407,0.357035864,0.082981123,0.378565849,1.022049895,1.426123003,0.294845837,2.084647832,0.554562913,1.426123003,0.259937622,2.112761966,0.7229961,1.23653011,0.284596219,2.036780917,1.130075247,1.017365149,0.155520439,0.906832199,0.120964734
GO There,0.416823457,0.535317244,0.557031834,0.477502621,0.324357638,0.37841082,0.280824045,0.28453963,0.249112209,0.151144431,0.230117466,1.319671068,0.969107058,0.218408807,1.994763385,1.107997583,0.969107058,0.207728151,1.005412051,0.130978476,0.326777248,0.188045341,0.875086742,0.056133632,0.449848017,0.118340088,0.870875713,0.469274779
GO There,0.412641472,0.554687535,0.57338327,0.478898276,0.346362718,0.385176816,0.315461748,0.291076701,0.247879715,0.146164325,0.241726043,1.362124109,1.013242006,0.232484664,2.06471135,1.131901717,1.013242006,0.224899422,1.052619085,0.096027173,0.329060536,0.185525722,0.957844212,0.0557151,0.413966876,0.1114302,0.984356783,0.405949545
GO There,0.418435458,0.527785266,0.547714699,0.461479967,0.311883376,0.374006963,0.296895068,0.286417438,0.254764363,0.164406063,0.216397608,1.308457073,0.987221445,0.236542773,2.027974283,1.132520676,0.987221445,0.207461736,1.01282981,0.130222527,0.305187426,0.178465333,0.883796735,0.038254054,0.427693325,0.11735808,0.872573308,0.446115097
GO There,0.413984284,0.518366995,0.545287216,0.455787279,0.311559695,0.370641464,0.284069133,0.286863564,0.256742154,0.156586306,0.213138048,1.294653351,0.963259923,0.213924538,1.980105096,1.080285398,0.963259923,0.203463173,1.009028019,0.129591749,0.303366506,0.176263835,0.882033468,0.037782163,0.417920832,0.110723239,0.889286492,0.420424874
GO There,0.408178594,0.528627383,0.558157482,0.467536055,0.331178307,0.381592501,0.243031947,0.276852524,0.244083279,0.141324757,0.202830769,1.304063036,0.85416658,0.177709719,1.896070581,0.955880615,0.85416658,0.205132172,1.025660859,0.105337254,0.305994508,0.177709719,0.925022953,0.061975006,0.388574445,0.111631496,0.95162975,0.384267248
GO There,0.412584295,0.541390292,0.556693119,0.465321091,0.330623797,0.367838883,0.299366272,0.281434399,0.242694773,0.152291557,0.218999523,1.333632325,0.997897317,0.226272004,2.030487047,1.102881988,0.997897317,0.209188542,1.039479734,0.113810871,0.318076664,0.172501291,0.928476691,0.056905436,0.414172182,0.104594271,0.935566373,0.426765133
GO There,0.409118497,0.543749988,0.5453957,0.451563045,0.305994508,0.382820747,0.295782347,0.285354356,0.243908372,0.161346756,0.198363052,1.286966203,1.028154366,0.233904907,2.039763474,1.158194048,1.028154366,0.213291684,0.989618354,0.11124854,0.314251239,0.176504894,0.879424142,0.029215298,0.41502179,0.114276264,0.868878872,0.4325443
GO There,0.406566009,0.516850397,0.522436454,0.442191111,0.305304393,0.370888741,0.27836577,0.281104096,0.246569758,0.150524536,0.220867504,1.302033441,0.931278407,0.209629495,1.968732362,1.068414449,0.931278407,0.199378166,0.997093017,0.119802019,0.321888677,0.183147419,0.881642776,0.040157728,0.42470476,0.108500206,0.89813367,0.417427945
GO There,0.405789821,0.5365161,0.545287216,0.443271981,0.31557653,0.378487783,0.275058296,0.279750137,0.249274706,0.148041203,0.214512513,1.314062888,0.958847588,0.206738444,1.980105096,1.085248688,0.958847588,0.211556297,0.990041946,0.113346488,0.348334328,0.184184481,0.881414447,0.037782163,0.440611946,0.127633071,0.8890504,0.444123609
GO There,0.397270027,0.538600545,0.547405738,0.461058677,0.316802592,0.378954705,0.294371906,0.284132276,0.250243175,0.145450891,0.227201555,1.325854884,0.961165198,0.214755667,2.008065315,1.097166452,0.961165198,0.203215249,1.002873083,0.113786856,0.345671624,0.176948646,0.893499509,0.046906503,0.439733431,0.116360713,0.901513964,0.445849096
GO There,0.422643693,0.533574323,0.561389714,0.477114995,0.326762948,0.394696151,0.207086091,0.272748489,0.236114472,0.13621371,0.227813909,1.360079486,0.726580196,0.14032794,1.806303993,0.833242891,0.726580196,0.206663034,1.029114081,0.092137995,0.373856855,0.179950788,0.945291518,0.050379272,0.432570343,0.113039263,0.963766824,0.435293158
GO There,0.40899826,0.523036458,0.577013569,0.484025931,0.32615526,0.372380377,0.276115957,0.289127898,0.250033633,0.140792065,0.22511595,1.311238737,0.9349168,0.221095699,1.96698921,1.033044487,0.9349168,0.218648069,1.013409067,0.110851692,0.336309849,0.190358698,0.91041945,0.059897961,0.413469511,0.128815436,0.928176838,0.419499593
GO There,0.424614216,0.531301937,0.553693497,0.472807794,0.337504676,0.378401485,0.275032662,0.282691648,0.249231264,0.158134988,0.223636644,1.335770961,0.848442133,0.208393765,1.963378338,1.012953392,0.848442133,0.201666105,1.038075519,0.101602362,0.307278732,0.173945929,0.945662642,0.03773417,0.390894858,0.113985928,0.943778662,0.398113376
GO There,0.420781321,0.534300441,0.552562053,0.48135654,0.347111137,0.364797006,0.271814296,0.271814296,0.24383632,0.151065118,0.226163165,1.302468382,0.839950702,0.198358217,1.951071519,0.986265745,0.839950702,0.189106124,1.037969379,0.109447091,0.27801618,0.17063419,0.93549029,0.033714414,0.368967612,0.121559048,0.916368211,0.392506535
GO There,0.405409592,0.52790958,0.531101324,0.45221181,0.316574961,0.358625811,0.312680571,0.271451634,0.229812806,0.14850958,0.247515967,1.296274612,0.885540046,0.249725217,2.039267217,1.084638541,0.885540046,0.187491197,1.02960241,0.083241739,0.268005484,0.160540325,0.946828762,0.009192512,0.349798948,0.107202194,0.946873385,0.349436399
GO There,0.417932099,0.549561674,0.539229608,0.464820819,0.328677953,0.370788213,0.288613154,0.270171613,0.236258222,0.161837877,0.240580377,1.325963603,0.825734642,0.213337985,1.989625303,0.980575623,0.825734642,0.193496671,1.075309376,0.095407647,0.260955736,0.167059791,0.991721855,0.00926681,0.334761503,0.11311583,0.982456678,0.343997164
GO There,0.415264307,0.548128128,0.566470554,0.486712327,0.345896581,0.377241449,0.260768096,0.266166197,0.232856656,0.151143787,0.226666667,1.322085894,0.773333333,0.188797363,1.925362881,0.891091715,0.773333333,0.208699678,1.094024172,0.053333333,0.248908729,0.16465452,1.055988215,0.038873013,0.272111088,0.11508451,1.046900186,0.292422829
GO There,0.410867616,0.549976552,0.568184765,0.474493199,0.333743927,0.372769853,0.324872068,0.294971398,0.239449138,0.160172007,0.259925756,1.342613555,0.95268317,0.250079874,2.084252057,1.113195343,0.95268317,0.217888911,1.0708491,0.086524756,0.278247571,0.187727159,0.985330178,0.009555061,0.359808627,0.124582751,0.975786465,0.369201418
GO There,0.410867616,0.549976552,0.559195598,0.474493199,0.342519278,0.372769853,0.287288123,0.271941799,0.244915427,0.162436034,0.223678239,1.314923576,0.912345709,0.220595709,2.01212884,1.00182432,0.912345709,0.199515528,1.098873538,0.1114302,0.239449138,0.175667656,1.005508429,0.034451262,0.311090242,0.115058169,1.023105656,0.299273291
GO There,0.420781321,0.545234588,0.561119679,0.468375608,0.33895467,0.383834398,0.290022355,0.276281027,0.242578034,0.163302886,0.243118097,1.350423105,0.887577603,0.227512254,2.015264821,1.065897321,0.887577603,0.210961318,1.047653586,0.097624133,0.308431259,0.177416983,0.955419693,0.018701392,0.395502388,0.114139791,0.954504102,0.398146444
GO There,0.413259416,0.526050383,0.555415375,0.471113338,0.333127436,0.385197161,0.219867157,0.277509084,0.247962765,0.152894907,0.246535629,1.365790839,0.641017408,0.150569373,1.809271972,0.794576269,0.641017408,0.202751016,1.070758772,0.088606399,0.312213171,0.175461887,0.9962881,0.029700932,0.372151615,0.122460081,0.986231967,0.387252778
GO There,0.433977252,0.550570769,0.565535332,0.489815064,0.348211529,0.396766482,0.289619237,0.287861532,0.257757738,0.158427262,0.262194513,1.364602128,0.767824397,0.23134465,2.003065842,1.037899512,0.767824397,0.216722676,1.028566778,0.067925128,0.33621223,0.173175777,0.979865587,0.034635155,0.387232808,0.125247747,0.960798474,0.403911849
GO There,0.399142314,0.548844448,0.530692422,0.449272014,0.327422699,0.371431468,0.318718877,0.257915123,0.226534991,0.16182179,0.273299182,1.306365381,0.855048072,0.255862716,2.072436058,1.024523551,0.855048072,0.167688723,1.11744436,0.115951023,0.189579129,0.15516871,1.003727674,0.026513915,0.305198083,0.119312618,0.984457422,0.327422699
GO There,0.394696151,0.525975043,0.508375501,0.458786289,0.337306388,0.352282448,0.308721468,0.243953665,0.22237047,0.159038332,0.231056296,1.244557555,0.885240827,0.246096783,2.038144906,0.882220279,0.885240827,0.159313247,1.235771461,0.156821661,0.020918854,0.159313247,1.085202734,0.050379272,0.161495722,0.119804964,1.038595303,0.20602682
GO There,0.404848874,0.531306428,0.52638566,0.463943393,0.341883405,0.359982161,0.319336822,0.252894326,0.216837148,0.151445633,0.277350098,1.306739763,0.843527392,0.245818954,2.053900536,1.005629883,0.843527392,0.185244312,1.12742329,0.089102797,0.180663718,0.159668411,1.0425408,0.037569038,0.268953381,0.119543946,1.004971762,0.305789813
GO There,0.405821315,0.509104242,0.493222482,0.442646188,0.317830282,0.363094238,0.303660981,0.223890623,0.215409737,0.157510265,0.23460201,1.288554448,0.819171222,0.23169661,2.004736137,0.86526733,0.819171222,0.143147159,1.207161807,0.177717202,0.090627692,0.153149272,1.039808815,0.055972656,0.249978831,0.117120403,0.984640725,0.305883598
GO There,0.415799097,0.541438413,0.548614416,0.472910609,0.34176015,0.370705034,0.329983165,0.262636208,0.231900362,0.16465452,0.253859104,1.301930191,0.874934918,0.256124969,2.079850422,1.060733499,0.874934918,0.196864307,1.084886067,0.092855922,0.217050941,0.169967317,0.999377584,0.02981424,0.305359533,0.122927259,0.971139079,0.334796787
GO There,0.406430498,0.526363444,0.514904372,0.461425616,0.333460245,0.370828466,0.303710377,0.247693942,0.230529339,0.171853783,0.246838348,1.306566824,0.811715019,0.231627975,2.013010907,1.000719044,0.811715019,0.186268025,1.068088986,0.111153415,0.239883755,0.169123802,0.965907818,0.029090178,0.341484496,0.112289595,0.938355545,0.369800131
GO There,0.402271209,0.546731562,0.530215034,0.455003516,0.325356471,0.363759593,0.316707574,0.254418652,0.220824721,0.151636052,0.25081213,1.304090012,0.891171449,0.235835157,2.060116038,1.057562375,0.891171449,0.194501421,1.071864595,0.091741408,0.235835157,0.167927264,0.987382438,0.018629857,0.316707574,0.121451811,0.96875258,0.335337432
GO There,0.404670717,0.527196587,0.517155358,0.446650472,0.328332169,0.35768176,0.302256613,0.250167729,0.226217808,0.153537701,0.245769576,1.291492555,0.869409273,0.240943336,2.028322943,1.049528498,0.869409273,0.182497587,1.053676848,0.115856889,0.238845096,0.162303056,0.943451467,0.025906388,0.348534805,0.127244942,0.92549642,0.368198954
GO There,0.401622404,0.510399386,0.511020499,0.442220624,0.322804916,0.356318296,0.284965599,0.251403672,0.219038342,0.144965746,0.243227049,1.300186042,0.825111436,0.225461022,1.978031608,1.017686574,0.825111436,0.188697274,1.041943527,0.082101656,0.258863495,0.160540325,0.961800123,0.01781035,0.338396649,0.108701513,0.943990551,0.356206999
GO There,0.401738237,0.501427405,0.519571959,0.437353968,0.316504889,0.34925508,0.270672687,0.274031732,0.222607309,0.14213652,0.238480105,1.301707466,0.834063617,0.221060809,1.952805212,1.044449347,0.834063617,0.193277269,1.022503524,0.089042923,0.279404064,0.165666231,0.934624475,0.017462754,0.367133379,0.099553015,0.93429814,0.368377199
GO There,0.394782617,0.479333105,0.518283486,0.45518483,0.311735666,0.336014138,0.236482212,0.251651807,0.22533473,0.144967289,0.200317097,1.259911341,0.736706351,0.178142746,1.836416606,0.922375054,0.736706351,0.183409182,0.990967671,0.092375025,0.270818641,0.171280748,0.898596304,0.016795459,0.362661374,0.109492998,0.898910169,0.364600753
GO There,0.400980972,0.506774765,0.526628155,0.450132352,0.324236238,0.341289788,0.264554507,0.261651025,0.210665077,0.145253507,0.206303008,1.271164943,0.814251023,0.197842124,1.92400168,0.975807768,0.814251023,0.183732768,1.05797737,0.086984986,0.213239491,0.164733545,0.972409487,0.024125294,0.299022294,0.104116788,0.955350996,0.317433322
GO There,0.387762035,0.509913459,0.515279234,0.440870756,0.321814571,0.352800569,0.274055381,0.241170925,0.208552645,0.145843593,0.218345896,1.285091275,0.793890785,0.208376725,1.953189168,0.955823392,0.793890785,0.172351817,1.096254977,0.102770768,0.19015678,0.160907285,0.99348767,0.025692692,0.292315146,0.115219939,0.967795958,0.317916423
GO There,0.394309644,0.496574495,0.489467124,0.423037892,0.312539283,0.346731203,0.271998334,0.228868102,0.206987258,0.144748898,0.22050772,1.277822366,0.747705591,0.200065014,1.930405359,0.921960323,0.747705591,0.167645178,1.088823093,0.101999375,0.191767566,0.144499115,0.986909478,0.033999792,0.292106496,0.108186675,0.952942352,0.325782059
GO There,0.385645899,0.495323782,0.48916681,0.418317076,0.315679631,0.346518465,0.271964147,0.23372096,0.201917493,0.146641824,0.235566154,1.261346254,0.751003562,0.215069456,1.934860708,0.935578261,0.751003562,0.175123402,1.063505261,0.094974,0.199942263,0.156173762,0.969330529,0.030628195,0.294878593,0.108785659,0.943259656,0.323469787
GO There,0.397917297,0.505418059,0.490763022,0.419682097,0.312554469,0.356010074,0.281370019,0.231835763,0.213742012,0.147120334,0.251664996,1.302569757,0.707414866,0.213742012,1.946890726,0.917896187,0.707414866,0.160122338,1.085065809,0.122022945,0.221255726,0.148838228,0.964393696,0.038113565,0.343127937,0.121126803,0.929572575,0.380468075
GO There,0.40114463,0.507542178,0.503848806,0.424993699,0.310229889,0.350889047,0.273998312,0.235469084,0.214640305,0.146493976,0.252722668,1.291958576,0.71731369,0.216678076,1.949332567,0.938019126,0.71731369,0.176433244,1.071972357,0.103055211,0.227398872,0.14946375,0.968938223,0.017116539,0.328017378,0.108928986,0.95185502,0.34457
GO There,0.382534277,0.507735953,0.496875605,0.419397001,0.3077809,0.352025365,0.28346755,0.239485873,0.209082386,0.154786037,0.249584985,1.269593943,0.740687361,0.217379765,1.953174663,0.90966875,0.740687361,0.164931377,1.117366183,0.128789768,0.169342085,0.150193388,0.988731199,0.025757954,0.287854655,0.109281742,0.963009168,0.312534554
GO There,0.390436715,0.500665238,0.481998429,0.424821578,0.318209674,0.337936656,0.283938905,0.233636039,0.209253392,0.155757359,0.224267381,1.234908904,0.768509277,0.209253392,1.952865441,0.858864325,0.768509277,0.165205628,1.178518275,0.137872679,0.100295422,0.152154157,1.040773779,0.036487819,0.211538462,0.107760967,1.015741487,0.225746624
GO There,0.404589578,0.505526691,0.498068248,0.436155205,0.323133943,0.352348411,0.278386181,0.240500763,0.219976216,0.156757172,0.238765412,1.260821898,0.733712195,0.21894265,1.9516498,0.875641089,0.733712195,0.160333842,1.140712435,0.148839962,0.142613908,0.152106038,0.992219848,0.027497027,0.280954498,0.110673399,0.966589925,0.302467297
GO There,0.405972997,0.521431916,0.511913252,0.448552695,0.328811121,0.360039093,0.304175921,0.264824371,0.212560408,0.152285008,0.248465905,1.284048476,0.781278338,0.226405601,2.007124456,0.974730712,0.781278338,0.181071492,1.117846218,0.09877296,0.193455499,0.161212916,1.019600003,0.032242583,0.277361187,0.114519667,1.002555711,0.286299167
GO There,0.41063347,0.56078161,0.542984163,0.465485234,0.336869644,0.378585353,0.303146526,0.258568693,0.235354243,0.15609474,0.262933712,1.320236098,0.784514143,0.250621014,2.052058339,1,0.784514143,0.184785061,1.112392352,0.093638838,0.218254683,0.15609474,1.019868385,0.045910218,0.310700599,0.104691404,1.049327212,0.27392669
GO There,0.402389237,0.539861813,0.515073942,0.439507791,0.315946026,0.370984546,0.289188833,0.254015676,0.22566109,0.154015762,0.265851111,1.312584811,0.717619211,0.235492264,1.990342616,0.969791455,0.717619211,0.177234074,1.063594758,0.100597309,0.256078943,0.173074155,0.971917873,0.020119462,0.355949617,0.114521985,0.98140912,0.34143859
GO There,0.404495836,0.545037257,0.531329693,0.447084559,0.324436157,0.365531919,0.308816487,0.252909219,0.224232581,0.154341501,0.268097054,1.306385696,0.764625503,0.237617863,2.030512385,1.007922786,0.764625503,0.182709576,1.081000684,0.08613012,0.243612769,0.158816095,0.99872157,0.040602128,0.329102728,0.109324576,1.017850894,0.298639624
